gene,score
KIAA1656,0.046140031865616
EPHB4,0.046069613242732
ALPK1,0.045625850763238
OBSL1,0.045519998303288
TMEM242,0.045253926179646
AKAP1,0.045213637973454
SPTBN4,0.045043365939566
MED31,0.044898638449268
BEX1,0.04449984503338
SGK1,0.044134300700337
RNF20,0.044020814104144
WDR90,0.043922335946337
DDB1,0.04355706408614
GUSBP1,0.043474425219829
LINC01000,0.043427034993071
IL6R,0.043283136405006
GSTO1,0.042683284661797
PROX1-AS1,0.042282032653734
RUNX1T1,0.042046981942542
COA7,0.041720636372381
PPM1G,0.041574618020288
HAVCR2,0.041119228717226
ACSF3,0.0399109169375
LRRC57,0.039438947095004
RAC1,0.039338548673194
UBE4A,0.039309573939109
APIP,0.039177827508979
PLRG1,0.039167122850583
A1BG-AS1,0.039138480183901
ZNF805,0.03903460587494
RALGDS,0.038920219306545
GPSM2,0.038565984241755
CCDC50,0.038486891125585
PPP4R3B,0.03833635202047
KIF24,0.038201154703041
LRP1,0.037582446685195
DPYSL3,0.037261674587422
LYRM7,0.036992842482229
DIS3,0.036991391242089
MAN1A2,0.036610583194008
MLIP,0.03644361560601
OSTF1,0.036403791755551
DCUN1D4,0.036252646321586
MLC1,0.036175348950895
FAAH2,0.036165370807813
ASPM,0.035967757854406
MND1,0.035844099307126
TOP3B,0.035448654005898
CNOT1,0.035148026766168
POLK,0.034106611824816
MAPRE1,0.033874939564329
RABEPK,0.033868572019825
KPNA4,0.033503899017071
ATP7A,0.033249223731388
TUBB2B,0.032905835526873
NDUFA2,0.032760629854268
MAPK1,0.032304241053665
TMEM70,0.032190849842972
ST6GALNAC6,0.032122218733083
ALAD,0.031224150656178
ARAP2,0.030817249790976
KIF3C,0.030757246057777
BET1,0.030452948434992
SRRM2,0.030424993538512
SCRG1,0.029990418670709
HIST1H4C,0.02964756666862
DLAT,0.029572108385482
CLK1,0.029161546765927
PKN2,0.029093301583136
HYPK,0.028626107548507
NGFR,0.028348523718148
CHRAC1,0.028135686765013
UMPS,0.028079766602699
LOC101927153,0.027678821622443
HTATSF1P2,0.027674338634747
ACTN2,0.027103200122472
HIAT1,0.026668929655289
CARKD,0.026625127591233
RABEP1,0.02648316686704
PHACTR4,0.026465622168154
YWHAB,0.026294827188011
HMOX2,0.025840641915884
PLS3,0.025389647316826
BRCA2,0.024957630021819
DENND1A,0.024281736484903
FEZ2,0.024176839998004
SHMT2,0.024056348073735
C17orf47,0.023767226659284
PIP4K2B,0.023657645587844
ADAMTS1,0.023638170960543
ZHX2,0.023392244926953
FAM20B,0.023186674774628
B3GNTL1,0.02317777137956
SLC23A2,0.023102651133653
G6PC3,0.02294007062509
DDX60L,0.022901547410044
PRKDC,0.0221192061308
BRAP,0.021268617043167
DOCK7,0.021251930264119
LINC01007,0.021206175688135
DGKK,0.021154812638127
OAT,0.021052823605892
AASDHPPT,0.021029189969519
TFIP11,0.020991320555382
ZNF587B,0.020829419848241
ADGRV1,0.020825130185685
FAM179B,0.020541824889033
YIF1B,0.020298241421879
WDR83OS,0.019950219331422
H2AFY,0.019944157225449
HIGD2A,0.019786620970039
HIVEP1,0.019753826614992
LRRFIP1,0.019601360051061
SFSWAP,0.019594204375233
ARL1,0.019436737599967
PDK3,0.01907776579965
EZR,0.018982193208187
DTWD1,0.018915377388
ZNF736,0.018548393534339
KDELR2,0.018389866392856
SLC35E2B,0.017770339811381
MCFD2,0.017738055574005
OR6F1,0.017584288951519
NUDT5,0.017576762369057
C7orf69,0.017569815138577
TANC1,0.017504440258483
THOC2,0.017351368230147
TTLL5,0.016737106100401
ATG2B,0.016724049361468
TXNDC9,0.016639929446187
LOC102724804,0.016536692219836
ECI2,0.016351379732253
NGRN,0.016124072051484
IDS,0.016107017668257
GSTZ1,0.016094800089427
RBM7,0.015642421920474
C11orf49,0.015292703993577
MAP3K7,0.015227845300475
USP15,0.015073097419404
G0S2,0.014741294140738
TAOK1,0.014592828055693
SHPRH,0.013965940898379
STAG3,0.013662724683875
NUBP1,0.01363102684972
TRIM37,0.013583676261893
EIF4E,0.013336990972127
CDC42EP3,0.012942375183829
ECM1,0.012599375990648
PAK1,0.012564979603262
SENP6,0.012042937333109
MS4A2,0.012015201680085
CYSTM1,0.011910788380099
NELFE,0.01184208641215
C7orf57,0.011102777989631
DCAF17,0.011005545425309
KLHDC10,0.01094303477407
ARL6,0.010916783109752
SEC11C,0.010752106031555
SPRED2,0.010659199700726
MTFP1,0.010591552667555
TSHR,0.010545695562672
LPAR2,0.010308504964785
SPAG16,0.010239719026706
MBNL2,0.009593854839175
PMS1,0.009280612561277
CNTNAP1,0.009241017605582
CX3CL1,0.00914781423481
ATP6V1C1,0.008120908194643
LOC100287225,0.00783899398717
PRKAB1,0.007646845176682
FAM86C2P,0.007266997062244
RBM26-AS1,0.007239783092603
ADAM15,0.007011880607145
SARDH,0.006930374593886
N4BP2L2,0.006779141613617
CIAPIN1,0.006162579542358
VDAC2,0.005781282615519
RQCD1,0.005706091691486
ST3GAL5,0.005542208299416
RNF111,0.00524949627649
CRLF3,0.004962742005078
CYFIP2,0.004835498970158
ITPR1,0.004566544946438
SLC18A2,0.004389138174822
FAM120A,0.004263949275713
APTX,0.003987918746811
GAREML,0.003510541108917
MIR423,0.003416918712462
FLCN,0.003360567245727
SUV420H1,0.003248574320409
NUCB2,0.003186072609019
AGBL3,0.003045629088815
MAK,0.003002910269419
RNPS1,0.002816151060543
FBXO10,0.002690338178827
GFM2,0.00250350858619
SH3BP5,0.002493902142574
POLR1D,0.002090743322862
ATP5I,0.001625730091235
NUDT2,0.00153965614263
NMS,0.001293541407534
THEM4,0.001228813698001
ZBED5,0.001182272377814
FAM120B,0.001016614721342
BBS12,0.000960456102274
TNR,0.00094968021475
ATP6V1C2,0.000734661650602
CAMK1D,0.000710682840159
RNF169,0.000637300078106
MORC2-AS1,0.000381391178931
PTRF,0.000364727825958
TINAG,0.000298803900279
SLC18A1,0.000293020270874
RAPGEF6,0.000203229815625
SERGEF,0.00016469941176
IL12RB1,0.000117906252282
F2RL2,5.41E-05
ATXN3,3.43E-05
LOC101927636,4.33E-14
TSC1,3.70E-15
HLA-DPB1,3.30E-15
C19orf18,3.20E-15
BBS1,2.86E-15
CDK11B,2.36E-15
ODAM,1.61E-15
SLC38A1,1.41E-15
LPPR5,1.12E-15
TMEM167B,1.07E-15
LIMS1,1.02E-15
LOC101928118,9.99E-16
ENTPD3-AS1,7.99E-16
ADAMTS17,7.69E-16
FREM1,7.12E-16
DDX18,7.11E-16
ITGB1BP1,6.66E-16
PSD3,6.20E-16
CRIPT,5.43E-16
EXOSC9,5.33E-16
EPHA7,4.76E-16
GPATCH2L,3.05E-16
ZNF304,2.71E-16
EBAG9,2.71E-16
LOC100505715,2.66E-16
ST3GAL3,2.62E-16
SESTD1,2.36E-16
ZC3HAV1,1.78E-16
PNISR,1.36E-16
NR4A1,1.33E-16
MYOF,1.33E-16
