Gene,GSM1271945,GSM1271946,GSM1271947,GSM1271948,GSM1271949,GSM1271950,GSM1271951,GSM1271952,GSM1271953,GSM1271954,GSM1271955,GSM1271956,GSM1271957,GSM1271958,GSM1271959,GSM1271960,GSM1271961,GSM1271962,GSM1271963,GSM1271964,GSM1271965,GSM1271966,GSM1271967,GSM1271968,GSM1271969,GSM1271970,GSM1271971,GSM1271972,GSM1271973,GSM1271974,GSM1271975,GSM1271976,GSM1271977,GSM1271978,GSM1271979,GSM1271980,GSM1271981,GSM1271982,GSM1271983,GSM1271984,GSM1271985,GSM1271986,GSM1271987,GSM1271988,GSM1271989,GSM1272036,GSM1272037,GSM1272038,GSM1272039,GSM1272040,GSM1272041,GSM1272042,GSM1272043,GSM1272044,GSM1272045,GSM1272046,GSM1272047,GSM1272048,GSM1272049,GSM1272050,GSM1272051,GSM1272052,GSM1272053,GSM1272054,GSM1272055,GSM1272056,GSM1272057,GSM1272058,GSM1272059,GSM1272060,GSM1272061,GSM1272062
Prnp,0,1.3238144204223479,6.038636881823427,4.317350177324122,0,1.6930232191494283,0,3.0163097078501107,2.771413510590473,3.3547409371677843,2.889117665734436,4.451974478239685,0,0,0,0,4.787136052570455,0.06339372488149772,0,4.051876799740091,5.789320327585181,0.3908457112683705,0,0.6204626121631835,3.5024900492669047,0,0.8572450948863114,0,1.4760779838503626,0,3.0790636238482993,0.6263489211461886,0,1.7569611959891647,7.593874633377658,1.3718279969621485,0.21003835710755156,4.857937763326563,7.165093245838642,0.9412917491512798,0,7.382555245743041,0.24347887115056363,2.8038183325081434,0.05939814054188966,1.2863619663451185,1.7600246608296943,0.20041131293310788,1.6264168544594568,2.0874210917754343,0,2.2095141782060113,1.6406526590097523,2.484128009956337,1.3877769086345886,1.6651629574782956,0,7.174743830504416,1.6055720799028146,7.365823699405576,0,1.244138866352618,1.6314052375429071,0,1.263091714056551,1.0020600301397267,0,0,0,5.7541172063846,0,6.14551995026874
Prpf18,0,2.333238828852836,0.1907842687586642,1.5129594201388545,1.1181467010311439,1.659080639104069,0,3.0047916316681293,0,0,7.887069039496173,0,0.4511981549269047,0,3.394312819623232,5.136033906237388,3.9857401800074936,6.849719837670083,0.16693150195599774,0,0,8.120254607491832,1.2298884683454372,1.2105134227380958,0.8816832121633278,0,4.003822154906001,0,1.8540881269737692,3.50514125800784,2.8904770484733375,0.6204626121631835,0,5.13389087707248,2.6696509850794,0.18412353153280464,0.17328340388398392,0,2.8988103598235933,2.741829048673669,3.5696259503815075,7.757918072706007,0.23948328681095557,0.21003835710755156,7.267923282551693,3.588008361242795,7.0635768757123625,0.20041131293310788,3.5350478700656667,2.0823358362950004,0,7.088408347231171,1.6378065079091606,5.593382626448436,1.3843246959445263,1.6612919017040988,0,0,1.6040892735474934,6.509572775293128,0,2.492975273743082,1.591037160191567,0,1.2588315026367967,0.9959731560990162,0,0,0,2.263107696544065,0,2.3072158075594027
Prpf38a,3.0790636238482993,7.023229725720888,6.260372519334131,8.015436612485967,5.554438981918919,7.2930841063705705,3.9375224358715157,0,7.713724155092399,3.137407129715129,6.507647131962568,3.4421593030399835,7.120243621601628,6.187526872029597,1.266414734210292,4.982860418118011,2.9983234679221336,5.4991041336404205,3.6730608327115006,4.939050323552085,1.2800335403222987,4.96010248594249,1.612413267594879,7.477796607641181,0.8772963656436267,8.074516409319811,6.90424361156676,4.279737541506654,2.736029986787936,8.176175608180207,1.074160875059033,0.5934468391678456,3.5408992282567056,1.7679506177715183,7.0669524794899345,5.042755839878554,7.107663967745485,3.163892038826277,0,1.770013015026646,4.0135983126499815,2.939962314573177,0.23948328681095557,3.5892766593171457,2.8173943571389573,6.569862887469092,1.7569611959891647,0.1907842687586642,6.714814544672248,4.321329365463644,0,7.326035571785383,1.6354978199001002,2.482283288575418,1.3756832497261968,1.6552012362830402,0,0,1.602790595247125,6.168243952918081,0,2.4895261936303013,1.5931727122666766,0,2.3676577107810872,8.305291122987851,0,8.114791733338096,0,2.2642682511892382,7.40070739668805,2.3543059585229082
Prpf4,0,1.8794122826999042,2.7740528770453117,0.08827927306522071,2.105544637841922,3.5209889871605458,3.99417087382115,0,6.706850683083101,0,1.2209178159700063,0,4.884409450217782,0,3.947082031382998,1.595311233031234,0.7112314151299582,2.552677653126257,3.428703925411656,3.7684740902185045,0.8602047228788212,6.252386812860175,0.41413604551930455,1.2800335403222987,3.280308272063782,3.7130302830250717,6.346768055486657,0.8052866329423845,3.394312819623232,4.043266727993735,3.3524195022852434,5.035751025160398,1.9362702176206923,2.86866899648973,0.7769941912105248,1.263091714056551,4.929120873264673,4.708061160144001,3.3957865080589977,4.031477395041868,2.3558224065518223,2.798924303485561,0.32715924947204456,0.21124684845462974,2.950449513529335,3.29227580331749,1.7533247793416402,0.18412353153280464,3.277582393709962,2.0579222090771125,0,2.2081645700644654,7.266062284822217,2.4811056275975507,1.3718279969621485,1.6499243078852752,6.567642422042502,0,1.6264168544594568,2.525959489958668,0,2.4875189771683712,7.922431648806979,0,2.349059174312327,4.694874536780092,0,0,7.22093862275062,2.27172302461046,0,2.359936448188912
Prpf6,3.8594967532302,0,3.7594124180032877,6.98469191572803,2.1673912517393825,5.368700132187654,1.1430063785826363,3.5155332136867092,2.0666653650334457,4.003822154906001,4.890358158361151,0,0.8772963656436267,3.669882164345851,6.4609353055969665,1.4218762872259842,2.5403312873298263,3.3915416091839665,4.209043551604242,3.5707556434622565,6.41277071123536,6.182505462770529,2.045905335288589,0.5726572680630655,6.757195501454486,0,1.0832251137197777,4.533529451422386,3.1893481355133906,3.543289669670955,4.152964516127857,0.5707665434196685,5.593382626448436,3.3126234113888056,2.6247221638071383,0.18412353153280464,5.151805919739402,0,3.8130914845998403,2.606147592972551,5.198560153980244,7.2767412077936315,0.3203192982901307,2.7499334929620014,4.356334303381301,1.2724192949658524,1.748675768279919,0.14678104525797744,1.6757055391516338,2.164457600730786,7.023229725720888,2.2032935338037056,1.6314052375429071,2.476685720945994,1.4029405226741447,5.385153889125323,7.093044488614244,8.95712618499916,1.6406526590097523,2.524060780255844,0,5.953522736144651,1.601973648923645,0,2.347301076050953,6.663691263306622,0.009627044174443685,8.064144454583074,0,2.272479391213852,6.1535700504927755,2.4037261641659047
Prps1l3,6.302409975014482,0.9383998338582584,0.7419433524432443,2.502261517517254,0.2935597088150335,0.6649423261291351,1.3298869252603778,2.3283934722525377,2.4309289784243324,4.7929047610223225,0.9032639565930756,2.347301076050953,5.412711459745817,1.8967189928638999,2.8185547621641636,1.733018777800244,2.7260658912482962,1.333404482837903,1.6725296100178308,0.4127270647368505,1.4723735784323508,2.5828792143810517,1.6725296100178308,7.217107511158026,5.922373105372994,2.9796016546019715,5.274215104058228,5.478933761682455,3.289452660373661,7.019809278391765,3.2556516505079025,0.9554051449123673,1.4466020065184138,2.4021464528708005,0.7112314151299582,2.764805288810785,4.9802878696335995,5.130710454358084,0,4.343980575143879,5.9372827892236115,6.680706673532145,0.3184646956147901,3.2176041875279124,1.7854063951663464,5.70840798679654,5.685648308620678,0.14678104525797744,4.003822154906001,2.1621761167081086,0,5.5566018278474365,1.6264168544594568,6.41829636908671,5.11130347117401,4.650769441134009,8.00028504660721,0,1.6378065079091606,2.5209578011513787,4.851502481972835,5.110183077104861,1.6040892735474934,5.950874007268433,2.4092733548504675,6.065947521600128,0.009627044174443685,7.2441302286065685,0,6.513387605237389,7.591275226291428,4.824299875020275
Prps2,5.658073561537474,2.0016682924627593,0.18412353153280464,2.6453091756503597,3.012199781822813,5.181557152025869,1.6253814356184593,2.8122694678480635,5.385153889125323,6.816021541958854,5.424936674547299,3.413807178646073,0.9554051449123673,6.944346221578514,1.2703847679235272,7.86344972847462,0.06863392253624033,0.06339372488149772,0,1.2182151541729818,1.4911013350346392,3.319528200384018,0,0.5562038427018167,0.07611998504641654,0,6.609455574048858,5.964048469350343,6.105154295073905,0,6.451046221056354,0.9412917491512798,0,7.291053418777336,1.12833155788401,1.244138866352618,1.089734335521373,6.69489564625746,9.030344347208663,0.9533966774572904,0,3.5385458090379456,0.3184646956147901,6.195508737696829,6.7266955120154535,1.2670969675066108,1.7452068631492283,0.12240060324329438,5.1137755022582,2.1428491761310466,0,2.202337522554361,6.491494036606218,2.475421048275042,1.440568847142511,7.953926507572874,0,6.032379748374302,1.6354978199001002,8.78215199339718,0,6.620202785495001,7.777036176758773,0,2.4037261641659047,0.9670677497786807,0.009627044174443685,5.671831835959598,0,4.209043551604242,0,2.4092733548504675
Prpsap1,6.696750059943959,4.087544423368763,5.554438981918919,4.890358158361151,6.239011114161195,0,0.7550234440124941,4.125638495102659,0,0,2.098282670004161,4.372599905645544,3.2079343082927063,7.509015161726313,8.243938697292386,4.103655440897891,2.699351681848195,0.06863392253624033,6.4750658530974965,2.5135733502332345,1.9659721508423462,0.39298669293263794,0,3.1257401928444204,0.07611998504641654,7.653763318494659,0.015258504009279302,4.33654210102842,0,0,1.0518558572535999,0.9383998338582584,2.52840828203142,1.8622274055818817,2.398376939848316,4.432382800375832,6.319553448612965,0,0,3.397236803042223,0,6.618477113360331,0.3136752444162939,6.4353363304697035,6.666853493732878,6.062123792446853,5.620158074263889,0.12240060324329438,1.6639867400631032,2.140375183646348,0,6.330572809335693,1.6240825390759,2.4742077731603227,7.3879175943884805,1.7066510794247325,0,9.311867906945709,6.355940972811595,2.518403098097629,0,7.152430880974131,8.024702600980307,6.797824243686772,6.534069343887168,0.964901988645059,0.009627044174443685,0,0,2.2748511244061542,0,5.368700132187654
Prr15l,5.750623883565302,4.468528190357429,1.4374210225134525,0.08827927306522071,4.939050323552085,2.7614752961512847,3.923429170502095,0,5.389348209571388,0,0,6.693370584383139,0,3.982626463711728,0.9683915022759629,4.127449756094343,0.5243489527862552,1.919108858388003,1.5192806841909992,5.299220043388756,6.082127815388421,5.551561808195577,5.13389087707248,5.79858854742478,2.9494041140661746,2.4486458544116645,3.715206492834972,1.4065182086383035,2.8153250177754394,5.769465903902907,3.200207612175328,3.024060456043531,2.3813692344929525,2.462188057427808,2.2403175306170855,1.2363773358662087,4.857937763326563,3.828099789922028,4.046713363764849,5.141920956637472,2.1621761167081086,3.12845754800687,7.2441302286065685,2.52840828203142,5.339539515249443,1.2169081459183968,1.734003634170137,0.12054600056795378,1.659080639104069,6.19375337150139,0,7.656917256505355,1.6212732915803276,6.534069343887168,1.4303709325850311,1.698470727651615,0,0,1.6341240803298476,6.487179610898836,0,5.688525427334416,1.6139989029550104,0,2.398376939848316,0.9554051449123673,8.451867939924202,0,5.691803999488444,2.2780948410535053,0,6.612531881825474
Prrc1,3.083535450886154,4.0285918760224115,3.254493766922754,2.4895261936303013,1.9590501725269498,4.000176971199857,0,2.701866571531536,1.495474867579767,2.950449513529335,2.0874210917754343,6.634386369416409,1.8696613006169454,6.27795677153091,5.271006319852785,5.231525137979802,5.77130237329672,4.707135719409569,2.0882721500174246,0.5562038427018167,2.9774626000880433,0.3694071968215938,6.28835826078326,4.9484633679691274,0,5.329281596241258,3.927073580465355,5.740130696993194,0,2.5337678675521356,5.800863038811314,3.5557351151655494,1.4029405226741447,3.452119053766182,4.484851272375408,6.885368840529884,1.6757055391516338,3.921173276360269,0,0.9895091310046894,7.58939798676155,3.8833440969887407,7.210964307800816,0.23695104296659508,2.6845286379082856,1.1698557956345148,0.7419433524432443,0.12054600056795378,3.800208452395332,2.136907755030578,6.953122135732932,2.286063531154796,1.6455008776145827,2.4643036092848685,1.419258489897007,1.6949779910221434,0,0,1.6314052375429071,7.476100792846651,0,2.482283288575418,1.615329334408367,0,2.397084721211724,0.9412917491512798,0.009627044174443685,0,0,2.286063531154796,0,5.7042229603938015
Prrg3,1.187390270736594,2.9787238217215672,2.04624047339314,1.9590501725269498,0.40895020757735545,3.5634890171782287,3.602421929514503,1.598564643705078,1.3503769395369734,3.1322299378195497,0.33568601585590385,2.4217401935888754,0,0.72617325654691,0.7112314151299582,0.7550234440124941,1.5783173156669017,1.583062185252775,0,2.257039320826267,2.397084721211724,0.3640878599847034,0.7668203749373694,0.9895091310046894,0,5.434084788348818,0.13898285974985597,0,0,0,1.9362702176206923,2.0678165652439593,0,2.751122206946051,3.233504299696291,0.1907842687586642,2.654434144463116,0,2.4742077731603227,0.9683915022759629,0,2.138358058441253,0.3006545091451167,4.095675825792022,0.028881132523331052,1.1603590283871918,0.7370513997545033,0.09205613022471573,1.5855599346294338,1.6354978199001002,0,2.352312600581121,1.6757055391516338,4.451079840205811,1.4110603704936278,1.9758626588271793,0,6.513387605237389,1.5669665633246528,2.5135733502332345,0,6.607785528951993,6.363319464389471,0,2.375315727207492,1.1166502202958224,0,4.863547575729725,0,2.33144306627792,0,2.4110684007459176
Prss8,2.562217032526913,1.2200697568483223,3.5696259503815075,3.4241621257110264,3.2997525508279533,0,0,0,3.5681149519966,3.015045718090405,2.4266540920830084,6.763322992110666,2.566507947263122,2.6882186377803103,4.484060289625651,5.814559767352095,2.5659311955982673,3.021349278384828,3.6771716272638137,6.14105644342714,1.4065182086383035,4.209043551604242,4.7658750099792995,5.193399464295021,6.636303317048347,4.801185902742532,3.99417087382115,3.284923536221034,3.045689802593108,2.685747443166317,5.566966177874251,3.5859486680851367,2.4068271543768867,3.7166036657068124,2.525959489958668,2.4183309809339333,2.6137257866462793,3.4163597384489544,6.8996415950283785,1.4335552884233755,5.337374634874978,1.4342329295923955,0.2935597088150335,3.374134566893627,4.207714511964518,6.710613519235701,0.7297049252422924,0.09205613022471573,6.090142995018971,6.634386369416409,0,4.764964857636694,1.6731760131264084,7.544726095016045,1.4088329453261037,7.07865844493491,0,0,1.565371507674812,6.4765078807300895,0,5.787615043713723,1.6253814356184593,0,2.3741059229281203,1.237565282409792,0,0,0,6.096732344953934,7.003819287167656,2.4145448745187337
Psap,5.444161485861934,0,2.9373854599444114,5.608379426768205,2.265785429867875,0,1.9089473545718592,4.829949418042215,1.911523039598385,6.098239937687099,2.251134679670595,2.3253464750943063,2.827413528212399,0.4511981549269047,1.263091714056551,2.5757749807756807,1.756736200839354,1.1181467010311439,2.6753601155935525,1.215267008483766,3.746123549396088,3.804265420518316,1.2959769867326838,2.6482264427416253,2.423723391529285,0,0,2.3500161783604505,3.09443497793085,0,1.9384900376427106,0.9070539973215613,3.7476042492990613,2.878382953162533,0,0.20041131293310788,2.0666653650334457,1.565371507674812,0,4.314462615249939,1.9758626588271793,6.437007397522427,0.2839326646405898,0.1424733379204241,0.028881132523331052,1.1595847226218519,0,0.09205613022471573,1.571327468161769,1.6264168544594568,0,2.3500161783604505,1.6639867400631032,2.4634810902028024,1.1645955660370029,4.7929047610223225,0,0,6.326376981184384,2.5126881960908922,0,4.831608639074615,1.6264168544594568,0,2.3321953073470567,1.2363773358662087,0,0,0,2.375315727207492,0,4.413171430606378
Psip1,6.229517955374895,2.7656155075269235,7.88255178557489,5.870486884142679,7.192868075643525,1.1430063785826363,7.620046910992726,3.0685943241122797,7.770749039381303,4.972931654905939,1.977040026420797,8.243938697292386,3.4080985949178264,3.5296534791812544,3.284923536221034,1.1159378134293287,0.13898285974985597,2.7228409803060596,4.59693202888279,6.793406784710287,0,0.14678104525797744,0,8.060874679930096,0,4.7197433862020794,5.4360101610355915,7.240467032541839,7.905960926872742,4.405440941236907,1.9590501725269498,3.96825012517412,0,5.3734451556054,2.9917647863151893,3.450886663922928,3.3881925628416876,4.881631088891718,3.3142104612324874,8.029711739192132,3.654868984782905,5.554438981918919,0.2216925389573158,5.400696295357742,7.868048542680115,5.074446805738851,0,0.08991514856044826,7.807683341513931,1.6240825390759,0,2.347301076050953,3.945365735892201,2.4309289784243324,7.374054100845221,5.069319276165257,0,6.691654887803625,1.563926329382091,2.52840828203142,0,2.4984340756260957,7.572832411024121,0.015258504009279302,2.286063531154796,1.2324052198414106,0.009627044174443685,5.659628896693953,0,5.263534841258438,0,2.4183309809339333
Psmc2,7.441612588978914,1.8622274055818817,5.100736975823282,4.149665522689939,6.513387605237389,5.643008806565298,5.172513669765884,6.123194100052768,7.516154984118683,0,7.28057912741001,7.128173590220867,6.7423590330245196,7.41543736387122,0,3.8659036595993848,7.861244727059866,4.807004496208264,1.563926329382091,3.7130302830250717,6.977219484920868,7.096925776220014,3.2583690602980826,3.4822388153907684,7.349261801241803,8.03620115825863,6.971296596802775,7.215006376519746,6.853267413716506,6.896641419270301,1.9506704603892355,2.5960528139105628,7.306258706650069,1.5855599346294338,7.3325245326079145,7.215006376519746,7.686510572047618,4.78424402808972,8.39951623491522,6.139642686931079,6.8051766716971676,7.58939798676155,0.17114242221971643,6.592340516207604,5.814559767352095,1.2012689994824302,0,0.13335139991502035,7.786291057232419,7.986650326237528,0,2.3735232021338524,7.367653142841004,2.398376939848316,8.594736594171897,8.00028504660721,0,2.711539501736276,1.591037160191567,8.662081616694692,0,2.514903587766219,1.7502730958175494,8.53066096868226,6.348138298647159,9.064482474041009,0.01925408834888737,6.793406784710287,9.34525606666865,2.3870643022264306,5.5917795634078935,8.692230124970065
Psmd12,7.591275226291428,7.555040419606512,7.577337701348975,5.185679064056073,4.194365141958878,4.5591729909948135,5.13219269893779,7.947734772082502,8.281098302551811,3.544502657651941,8.189553687017758,2.753761524514076,7.1488043437615,7.168987918897422,7.45243497123955,7.393113637028708,6.594503869018685,1.2219806357970995,3.3142104612324874,5.616698825735568,5.621855800468395,6.626018445404578,3.280308272063782,2.04624047339314,3.7303401817991446,0,7.367653142841004,6.3164819267579855,7.027859753710101,4.032752328773723,3.6730608327115006,3.403223104608461,4.815032315949368,1.571327468161769,8.174029882834908,5.241865790007554,7.773138023048909,4.953959504662792,0,7.2562431826692695,6.680706673532145,4.587697204129592,0.17114242221971643,8.51146877188235,7.4725744706817,5.565449440396799,0,0.3640878599847034,7.817806972113493,7.476100792846651,0,2.371132052513766,6.926517408051575,8.247075049432798,0.8620593255541618,6.9018428651457775,0,6.898189620437687,8.861836436646325,2.541262861433648,0,2.5051460214599293,7.489230419606049,0.028881132523331052,2.2642682511892382,8.578324140598221,0.015258504009279302,5.811294577163375,0,6.940224046382832,0.4569287249959827,8.166106131972201
Psmd14,9.809944573725904,9.939200437112069,10.708138283018416,3.365886306599521,9.859410999494362,10.46845786750715,10.004749016606043,8.254741686084252,9.585636330073642,10.708138283018416,8.161351447498252,8.487614216219495,9.492428363427583,9.433045391999027,8.811340234187677,5.627647544124624,9.44419242699272,8.740370244792503,8.51146877188235,10.509033589473477,3.715206492834972,9.939200437112069,10.08529919758915,9.739368511076322,5.6189611201784455,9.388405294894449,9.424734229428523,10.23965269914596,9.521775101449617,7.7457204553353645,4.133926842521676,9.637875832753155,8.561026638917394,10.190084391724351,9.473246366610217,10.509033589473477,9.303903582795934,9.388405294894449,7.679453358388999,9.809944573725904,9.859410999494362,3.6109207195331807,0.17114242221971643,9.115744738867706,9.136923282465474,1.1959638137011424,0,0.36155561614034293,1.565371507674812,1.6695240451816165,0,6.8294463901925155,7.390173583075157,9.715549044052578,5.075590401440591,8.176175608180207,0,8.807429473242673,10.004749016606043,10.65295482278253,0,2.502261517517254,9.151425280477392,0.028881132523331052,10.024413567766523,10.13838682514388,0.015258504009279302,11.138540027937331,10.13838682514388,10.08529919758915,10.23965269914596,2.4266540920830084
Psmd5,3.4975303451804898,7.0479887272335064,0.23948328681095557,7.00786176559716,0,8.257331905191101,7.258405713975591,5.332897937010083,7.014949831134864,0,6.528346872065729,1.6878012008852663,7.71644615208306,2.0988800282109743,5.851579611284969,5.412711459745817,1.8176165449019537,7.2767412077936315,5.900230810068488,7.858846113851234,1.6293998752824443,2.0634221012218372,1.552635821214957,7.591275226291428,4.940150271730901,3.5591151357913104,7.786291057232419,2.2868162247757367,3.1698134650283705,8.166106131972201,5.328108726968124,4.821882656455215,3.9265122989989134,6.634386369416409,1.6942189525122888,3.249807745074067,3.4456337042558136,6.546788354793931,8.677606724527479,5.478933761682455,8.153961483434625,2.759601108363998,8.793843038664868,5.391993190925881,7.2542772312249015,1.188136668921723,0,9.352524776754638,7.135240304636131,5.485434986402842,0,2.3655573345603296,7.653763318494659,2.3944950972231167,0.8572450948863114,1.9205545481605055,0.01925408834888737,2.704723336707095,1.7104911861536032,2.5403312873298263,0,8.588522185255218,8.611233332238376,0.028881132523331052,2.261187673402812,1.263091714056551,7.918905865368364,2.577712705190163,7.029794479354477,7.295005491365969,8.257331905191101,2.4435607779402755
Psmg2,7.384722667886369,1.389059198310494,5.291986037389643,3.087679535875671,3.339153576467054,5.845574082340104,8.1126279300452,7.2930841063705705,7.546734016732853,7.262392615401001,4.791493525345169,2.8599298921116416,6.773601764686877,2.222038965623923,3.5591151357913104,7.534708044824812,7.202794422751504,6.425446071177377,5.8842280447996265,7.163436749241316,2.872281921734797,2.098282670004161,0,5.497161243129044,0,3.7267254357617015,3.308975580286585,7.534708044824812,3.1243874029077627,1.9145799868453195,2.772706083482835,5.351279947726338,2.476685720945994,1.4760779838503626,2.611890483912772,0.028881132523331052,4.123146481991561,5.156197359104538,7.486817493702517,5.471756406478926,3.046800081120828,8.803173256947478,0.17770637237174133,5.07142009733712,5.193399464295021,4.103655440897891,0,0.3592420994760955,8.024702600980307,6.965450401083235,9.064482474041009,8.114791733338096,1.5600563425375593,2.386417813238602,0.9412917491512798,6.793406784710287,0.015258504009279302,2.6981962462553617,1.703685706145687,2.5096455155360937,0,2.4742077731603227,1.6878012008852663,0.01925408834888737,2.251134679670595,8.446204178855119,0,2.570374286975702,0,7.359720782518732,0.4132940368829652,7.958585230135515
Psmg4,7.084039712484835,6.8070180924438475,5.056667493038238,2.8185547621641636,5.920957292512793,0,5.181557152025869,6.067926599330396,0,5.424936674547299,3.1172312004944414,1.690575949247864,6.509572775293128,7.577337701348975,6.987481004507637,3.719273153089973,2.8738723154654817,5.5131572246666405,3.474332541989767,4.523134835561715,5.5802620078923315,0.15730445778155405,4.4557955581411886,0.3496150553016518,3.5037963935224585,5.291169210346747,4.488234237257559,3.822253014984465,5.3174460037190485,5.7800214122690114,5.851579611284969,0.8022326793539177,6.191763803831578,7.67374593404716,4.299898047783237,4.395654615320113,0.17114242221971643,4.0675141940097586,8.166106131972201,2.820480315057764,6.035038915931555,1.419258489897007,0.18226892885746407,7.054014368706794,0.04723885252308549,5.320538848193959,0,0.3496150553016518,7.002462797260583,5.658073561537474,0,2.3558224065518223,1.558139602148672,2.4037261641659047,0.9412917491512798,1.9836869469538259,0.015258504009279302,2.7152491832210672,1.6990047389068192,2.5051460214599293,7.688428018163198,2.445424661747487,1.690575949247864,0.01925408834888737,6.27795677153091,1.2942678187777223,0,2.568486783483814,0,2.397084721211724,0.3908457112683705,7.384722667886369
Ptbp2,2.6806954916512984,5.490336646163757,2.3558224065518223,7.812147838804674,5.172513669765884,6.929184585908228,4.330491115469086,3.2997525508279533,3.3702149812956455,5.412711459745817,2.1592386130943555,8.761774720058588,1.973938601937171,6.666853493732878,6.410422689709053,7.892670474984871,4.256322986881523,5.19051288973778,5.986661709238943,4.651767096275292,3.3233478499277562,6.387281490483511,6.977219484920868,2.5096455155360937,5.188889833762881,3.5634890171782287,6.3500014141450976,8.682108788830377,2.197232973120853,7.021383187876523,6.1535700504927755,7.145301748806427,9.189940850260134,3.0953824522363718,6.816021541958854,2.303637931682517,6.81268312277033,5.609775219817249,8.545925195374393,0.8620593255541618,0,5.694139746157225,0.21769695461770772,8.3435241232698,5.297742035257748,6.767113530088164,0,0.3469489355255751,8.61857414300329,1.6639867400631032,0,2.33144306627792,8.68892280303135,2.423723391529285,6.9018428651457775,8.411370708941748,9.794394800802321,2.7166075531551237,1.6958438255328352,2.502261517517254,7.733016652362749,2.4435607779402755,1.6930232191494283,8.319136264665202,2.2492197542310985,1.2863619663451185,0,2.584539012692576,0,7.413640485627232,0.5862413698148572,2.447084847882364
Ptcd3,5.8093178444777704,4.801185902742532,0.8767052598878101,3.4265823322640947,4.8082872910542145,8.348570687974435,3.432802645368593,1.9652313076480674,3.6204161741318543,4.125638495102659,1.4303709325850311,4.833579778868197,0.5547405022065691,0,2.695529456268078,7.014949831134864,4.333289583355692,6.953122135732932,2.6223689872799243,4.890358158361151,2.63688062418526,5.677936337075076,2.320360423207604,4.014791349482605,0,8.870327841640776,1.2267961433939965,3.2583690602980826,5.966212625626249,6.256273305228559,1.8709790640457384,0.8572450948863114,2.333238828852836,5.07142009733712,8.139089533276463,2.0678165652439593,3.2449267419142003,7.953926507572874,3.191583379011801,3.68490908867732,3.50514125800784,1.4760779838503626,0.21673872029150007,2.4634810902028024,7.1161199317580515,0.6088341743224377,0,0.34384971953509996,5.226209276859941,1.6612919017040988,8.92741571463486,4.894214792235828,7.698827033362992,4.463031872410907,0.9383998338582584,1.847787190027487,8.211643122735198,2.7337909662960698,8.377276346512437,8.377276346512437,1.2942678187777223,7.58939798676155,1.6942189525122888,0.01925408834888737,2.247839830988032,7.170455246130108,7.724951245235465,9.371607813629499,0,2.398376939848316,0.8444771045456055,2.4486458544116645
Ptgfrn,0,0,5.578774429608067,1.6792545418786764,6.603415231122382,0,0,7.600713182389624,4.488234237257559,0,0,8.366466855065779,2.800855859759139,0,0,6.908293240735782,3.270145888503796,5.310808151445279,2.3368015181470785,3.944206300858894,5.88635993489137,1.2714288918032859,2.447084847882364,0.36155561614034293,0,0,6.120472672674694,0,0,0,1.8696613006169454,0.8950135631788312,0,5.334625837915406,6.083976176943413,6.967105167521093,4.397335911337306,0.8702317914166351,2.907242647517574,2.3543059585229082,0,4.135661387179279,8.466843911568679,2.60088190129337,0.037611808348641806,0.5934468391678456,8.176175608180207,0.3694071968215938,5.314309476106696,1.6552012362830402,0,2.303637931682517,1.581415675613191,2.422540485472002,0.9126538172824138,1.8282268688501986,0.015258504009279302,7.493522979462825,1.7151216633864534,5.234688094048351,5.183526975722459,2.4309289784243324,1.698470727651615,0.01925408834888737,2.3283934722525377,1.2773131892921907,0,2.58716312770847,1.3503769395369734,2.3997308711603957,0.8036227273894313,2.4025801759908463
Ptgr1,7.074927072998422,7.511303516673825,0.2551139879473838,7.458887960098114,6.607785528951993,1.1698557956345148,4.865795232311192,8.2499175574916,6.534069343887168,9.157165552942047,5.888210247852519,3.7105380587676247,4.006203157036328,2.75586414874395,6.25893817316298,4.434664727596124,6.4765078807300895,7.564749717922693,1.0753693664061112,7.397031753993196,2.2081645700644654,0.17114242221971643,5.368700132187654,6.616155924876583,0,7.86344972847462,7.905960926872742,7.794944121294422,0,2.9279039660345068,1.8632614107893977,0.887270330710239,0,2.488133149970449,6.545023937318107,6.609455574048858,7.165093245838642,3.3792991670937074,3.74100142900095,3.828099789922028,4.741938908648379,1.4677188354277868,0.21124684845462974,2.5424564329733643,3.4421593030399835,8.540488165385927,7.213051812993067,0.39490155118573683,1.558139602148672,7.413640485627232,6.971296596802775,8.308105445426401,3.9524208841550443,8.174029882834908,0.9032639565930756,5.130710454358084,0.015258504009279302,2.7321872389287765,1.734003634170137,2.4787565219954772,1.2959769867326838,2.4266540920830084,1.6990047389068192,0.009627044174443685,2.3266749969911174,1.2757853990808805,8.372309602728171,2.605007747106879,1.3530513451724673,2.4021464528708005,0.8022326793539177,2.4021464528708005
