comparison,rowname,lb,mle,ub,ce,Z,cZ
1 vs. 2,RALA,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5105422853927941,1.3395035461789293
1 vs. 2,RASGRP1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5104196047243328,1.3394914829716957
1 vs. 2,C8ORF22,-0.07344141632173924,0.22032424896521602,0.4161680258231883,0.0,1.5100241144603774,1.3392720507116977
1 vs. 2,ANK3,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.509993441112993,1.3392720507116977
1 vs. 2,LPIN1,-0.07344141632173924,0.22032424896521602,0.538570386359417,0.0,1.5092544822435772,1.3385944353247456
1 vs. 2,RAB1C,-0.07344141632173924,0.22032424896521602,0.5140899142521727,0.0,1.5086701130931857,1.3380837774305108
1 vs. 2,SYT4,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.508522225575179,1.3380444650218175
1 vs. 2,MBTPS2,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5066165988438998,1.3361070633212142
1 vs. 2,DSE,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.5029226223489833,1.3323529409663668
1 vs. 2,EWSR1,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5029172297727587,1.3323529409663668
1 vs. 2,RNF212,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5027222985257809,1.3323514788704702
1 vs. 2,RBKS,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5026591755822793,1.3323514788704702
1 vs. 2,GCNT4,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5025809354492632,1.3323514788704702
1 vs. 2,TSPY3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5015104782538253,1.3313160633657075
1 vs. 2,HK3,-0.07344141632173924,0.1713633047507239,0.3916875537159406,0.0,1.5007296535566073,1.3305934369286487
1 vs. 2,RAB18,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5002510092795325,1.3301971436444053
1 vs. 2,SFR1,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.499931872285211,1.3299730987712859
1 vs. 2,EBAG9,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.4997927460919644,1.3299434228090645
1 vs. 2,PPP2R2D,-0.09792188842898465,0.24480472107246312,0.538570386359417,0.0,1.49954739186564,1.3297990334476772
1 vs. 2,CHKA,-0.07344141632173924,0.1713633047507239,0.3916875537159406,0.0,1.499219244445199,1.3297574702962411
1 vs. 2,PITX2,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.499192356084451,1.3297574702962411
1 vs. 2,SYCP1,-0.07344141632173924,0.1713633047507239,0.36720708160869614,0.0,1.4991741091263464,1.3297574702962411
1 vs. 2,TLX3,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.4987075767966966,1.3293742682994938
1 vs. 2,ITLN1,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.498373618122785,1.3291341885475405
1 vs. 2,AJUBA,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.4980689206063857,1.3289256949934587
1 vs. 2,NOL9,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.4976278605934683,1.3285700063916503
1 vs. 2,TRIM69,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.4974144333002126,1.3284600294070066
1 vs. 2,MED12L,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.4969163476658212,1.3280427976890385
