comparison,rowname,lb,mle,ub,ce,Z,cZ
2 vs. 3,Acer3,-0.6765090711874233,0.8879181559334944,1.7758363118669889,0.0,1.0050281704889168,0.09093854891175904
2 vs. 3,Atp6v0a4,-1.7758363118669889,-0.3805363525429252,0.46509998644135564,0.0,-0.9753908615195782,-0.09093854891175904
2 vs. 3,C2cd3,-0.6765090711874233,1.0147636067811383,2.0295272135622735,0.0,0.9658901608909716,0.09093854891175904
2 vs. 3,Raver1,-0.5496636203397828,0.8879181559334944,1.5644272271209176,0.0,0.9655842267180934,0.09093854891175904
2 vs. 3,Rtl1,-1.6489908610193482,-0.3805363525429252,0.46509998644135564,0.0,-0.9622807608516258,-0.09093854891175904
2 vs. 3,Fam76a,-0.6342272542382098,0.16912726779685683,1.9872453966130565,0.0,0.960635308402068,0.09093854891175904
2 vs. 3,Cdc73,-0.8033545220350673,0.8033545220350673,1.6489908610193482,0.0,0.9545504638265679,0.09093854891175904
2 vs. 3,Nsa2,-0.6342272542382098,0.5496636203397828,1.4798635932224906,0.0,0.9413483598710928,0.09093854891175904
2 vs. 3,Nrm,-0.5496636203397828,0.04228181694921487,2.240936298308341,0.0,0.9225436817906728,0.09093854891175904
2 vs. 3,AF357359,-0.5496636203397828,0.5073818033905692,1.5644272271209176,0.0,0.9139215546913597,0.09093854891175904
2 vs. 3,Ppp1r37,-1.9872453966130565,-0.5496636203397828,0.5073818033905692,0.0,-0.8842721950276337,-0.09093854891175904
2 vs. 3,Tmem41b,-0.8033545220350673,0.930199972882708,1.6067090440701313,0.0,0.8731036330746293,0.09093854891175904
2 vs. 3,Scn2b,-0.7610727050858505,0.6342272542382098,1.6489908610193482,0.0,0.8717799823367806,0.09093854891175904
2 vs. 3,Mef2a,-0.6765090711874233,0.5919454372889962,1.4798635932224906,0.0,0.871377745201625,0.09093854891175904
2 vs. 3,H2-T24,-0.5496636203397828,0.7610727050858505,1.6489908610193482,0.0,0.8693319101356058,0.09093854891175904
2 vs. 3,Dennd2d,-1.6489908610193482,-0.5073818033905692,0.6342272542382098,0.0,-0.8400969648135056,-0.09093854891175904
2 vs. 3,Limd2,-0.8033545220350673,0.8456363389842808,1.733554494917775,0.0,0.8358370362959372,0.09093854891175904
2 vs. 3,Bub1b,-0.5496636203397828,0.5496636203397828,1.4798635932224906,0.0,0.8347760111870072,0.09093854891175904
2 vs. 3,Slc25a44,-0.5073818033905692,0.2959727186444988,1.944963579663846,0.0,0.8105698589264018,0.09093854891175904
2 vs. 3,8030423F21Rik,-1.6912726779685583,-0.3805363525429252,0.5919454372889962,0.0,-0.8075286291006681,-0.09093854891175904
2 vs. 3,Plbd1,-1.6912726779685583,-0.3805363525429252,0.5919454372889962,0.0,-0.8069623001576702,-0.09093854891175904
2 vs. 3,Plxna2,-0.8879181559334944,1.0147636067811383,1.6489908610193482,0.0,0.799949741869221,0.09093854891175904
2 vs. 3,Ino80,-0.5919454372889962,0.8879181559334944,1.5221454101717042,0.0,0.7974940435675623,0.09093854891175904
2 vs. 3,Gpkow,-1.2261726915272062,0.33825453559371166,2.494627200003629,0.0,0.7970040093343096,0.09093854891175904
2 vs. 3,Gm1995,-1.6489908610193482,-0.5073818033905692,0.5919454372889962,0.0,-0.7957643898239026,-0.09093854891175904
2 vs. 3,BC051070,-1.6067090440701313,-0.3805363525429252,0.6342272542382098,0.0,-0.7724929816649971,-0.09093854891175904
2 vs. 3,Ntmt1,-0.5496636203397828,0.8456363389842808,1.6067090440701313,0.0,0.7687729034866004,0.09093854891175904
2 vs. 3,Tuba8,-1.4798635932224906,-0.3805363525429252,0.5919454372889962,0.0,-0.7596724811691731,-0.09093854891175904
2 vs. 3,Txlnb,-1.6912726779685583,-0.33825453559371166,0.5919454372889962,0.0,-0.7463501673917124,-0.09093854891175904
2 vs. 3,Mcin,-1.4798635932224906,-0.8879181559334944,1.5644272271209176,0.0,-0.7391468465221256,-0.09093854891175904
2 vs. 3,Rnf13,-0.8456363389842808,0.2959727186444988,1.35301814237485,0.0,0.7389357767041924,0.09093854891175904
2 vs. 3,Tagln3,-1.6912726779685583,-0.3805363525429252,0.5919454372889962,0.0,-0.7365635857913813,-0.09093854891175904
2 vs. 3,Cdh20,-1.5644272271209176,-0.3805363525429252,0.6342272542382098,0.0,-0.734799474918422,-0.09093854891175904
2 vs. 3,Plb1,-0.7187908881366403,0.8033545220350673,1.5221454101717042,0.0,0.728899600337767,0.09093854891175904
2 vs. 3,Lnx1,-0.5496636203397828,0.2536909016952839,1.5644272271209176,0.0,0.7233188394756658,0.09093854891175904
2 vs. 3,Cpq,-0.930199972882708,0.3805363525429252,1.733554494917775,0.0,0.723035661628618,0.09093854891175904
2 vs. 3,Zfp839,-0.5496636203397828,0.5073818033905692,1.4798635932224906,0.0,0.717717025003212,0.09093854891175904
2 vs. 3,Setd1b,-0.8456363389842808,0.8879181559334944,1.4375817762732772,0.0,0.695500580942077,0.09093854891175904
2 vs. 3,Rtbdn,-1.6912726779685583,-0.08456363389842708,0.5919454372889962,0.0,-0.6856872832514158,-0.09093854891175904
2 vs. 3,Sarm1,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6853877335000776,-0.09093854891175904
2 vs. 3,Traf5,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6853877335000776,-0.09093854891175904
2 vs. 3,Il7,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6853877335000776,-0.09093854891175904
2 vs. 3,Fabp6,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6853877335000776,-0.09093854891175904
2 vs. 3,Fgf11,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6853877335000776,-0.09093854891175904
2 vs. 3,Morn3,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6853877335000776,-0.09093854891175904
2 vs. 3,Apex1,-0.5496636203397828,0.5919454372889962,1.4798635932224906,0.0,0.6799046754941146,0.09093854891175904
2 vs. 3,Adra2a,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6771322834891798,-0.09093854891175904
2 vs. 3,Glrp1,-1.8181181288162058,-0.3805363525429252,0.5919454372889962,0.0,-0.6762542838627335,-0.09093854891175904
2 vs. 3,Acot12,-1.6489908610193482,-0.3805363525429252,0.6765090711874233,0.0,-0.6723176095412204,-0.09093854891175904
2 vs. 3,Akirin1,-0.5919454372889962,0.21140908474606873,1.9872453966130565,0.0,0.6715034675602363,0.09093854891175904
2 vs. 3,Fam83c,-1.6489908610193482,-0.2959727186444988,0.6342272542382098,0.0,-0.6707098101490616,-0.09093854891175904
2 vs. 3,Krt79,-1.6489908610193482,-0.2959727186444988,0.6342272542382098,0.0,-0.6637495505180308,-0.09093854891175904
2 vs. 3,1700101I11Rik,-1.6489908610193482,-0.2959727186444988,0.6342272542382098,0.0,-0.6637495505180308,-0.09093854891175904
2 vs. 3,Ccr9,-1.6489908610193482,-0.2959727186444988,0.6342272542382098,0.0,-0.6637495505180308,-0.09093854891175904
2 vs. 3,F5,-1.6489908610193482,-0.2959727186444988,0.6342272542382098,0.0,-0.6637495505180308,-0.09093854891175904
2 vs. 3,Lipe,-1.6489908610193482,-0.3805363525429252,0.6765090711874233,0.0,-0.66160847645461,-0.09093854891175904
2 vs. 3,Nucb2,-1.268454508476423,-0.5073818033905692,0.8033545220350673,0.0,-0.6601542812380783,-0.09093854891175904
2 vs. 3,Pitpnm1,-1.6067090440701313,-0.33825453559371166,0.6342272542382098,0.0,-0.6587118643471824,-0.09093854891175904
2 vs. 3,Ankrd34b,-1.6067090440701313,-0.2959727186444988,0.6342272542382098,0.0,-0.6586718687466981,-0.09093854891175904
2 vs. 3,Clec14a,-1.7758363118669889,-0.33825453559371166,0.5919454372889962,0.0,-0.6548826696379877,-0.09093854891175904
2 vs. 3,Pigw,-1.6067090440701313,-0.3805363525429252,0.5496636203397828,0.0,-0.6534533182562816,-0.09093854891175904
2 vs. 3,Snord49a,-1.6067090440701313,-0.3805363525429252,0.5496636203397828,0.0,-0.6534533182562816,-0.09093854891175904
2 vs. 3,Marcksl1-ps4,-1.6067090440701313,-0.3805363525429252,0.5496636203397828,0.0,-0.6534533182562816,-0.09093854891175904
2 vs. 3,Sfrp4,-1.6067090440701313,-0.3805363525429252,0.5496636203397828,0.0,-0.6534533182562816,-0.09093854891175904
2 vs. 3,Slc2a4,-1.6067090440701313,-0.3805363525429252,0.5496636203397828,0.0,-0.6534533182562816,-0.09093854891175904
2 vs. 3,Zfp418,-1.6912726779685583,-0.3805363525429252,0.5919454372889962,0.0,-0.6523022890870885,-0.09093854891175904
2 vs. 3,Rac3,-1.8181181288162058,-0.33825453559371166,0.6342272542382098,0.0,-0.6483770298401301,-0.09093854891175904
2 vs. 3,1810062O18Rik,-1.6067090440701313,-0.3805363525429252,0.5919454372889962,0.0,-0.6456932164685641,-0.09093854891175904
2 vs. 3,Ccdc150,-1.6067090440701313,-0.33825453559371166,0.6342272542382098,0.0,-0.6449240529798167,-0.09093854891175904
2 vs. 3,Tmprss7,-1.6067090440701313,-0.33825453559371166,0.5919454372889962,0.0,-0.6430578706965406,-0.09093854891175904
2 vs. 3,Rrp1b,-0.5919454372889962,0.5073818033905692,1.5221454101717042,0.0,0.6426000194145925,0.09093854891175904
2 vs. 3,Dnajc17,-1.6067090440701313,-0.3805363525429252,0.5919454372889962,0.0,-0.6414817251984442,-0.09093854891175904
2 vs. 3,Gucy1a3,-0.5919454372889962,0.0,1.6489908610193482,0.0,0.6356372746627065,0.09093854891175904
2 vs. 3,Rdh5,-1.6067090440701313,-0.2959727186444988,0.6342272542382098,0.0,-0.6320595635194388,-0.09093854891175904
2 vs. 3,Prl2c5,-1.944963579663846,-0.04228181694921487,0.6342272542382098,0.0,-0.6318669208189621,-0.09093854891175904
2 vs. 3,Sycp3,-1.2261726915272062,-0.33825453559371166,0.6342272542382098,0.0,-0.63048423525899,-0.09093854891175904
2 vs. 3,Lancl3,-1.6912726779685583,-0.33825453559371166,0.6765090711874233,0.0,-0.6298894315096184,-0.09093854891175904
2 vs. 3,Fam185a,-1.6489908610193482,-0.33825453559371166,0.6342272542382098,0.0,-0.6241708890597126,-0.09093854891175904
2 vs. 3,Ddx60,-1.6912726779685583,-0.33825453559371166,0.6765090711874233,0.0,-0.6240477932509617,-0.09093854891175904
2 vs. 3,Vmn2r1,-1.6912726779685583,-0.33825453559371166,0.6765090711874233,0.0,-0.6240477932509617,-0.09093854891175904
2 vs. 3,Unc5cl,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.622808266608919,-0.09093854891175904
2 vs. 3,Ngrn,-0.8879181559334944,0.8879181559334944,1.5644272271209176,0.0,0.6195797359329023,0.09093854891175904
2 vs. 3,Epb4.1,-0.7610727050858505,0.46509998644135564,1.3107363254256332,0.0,0.618025095854327,0.09093854891175904
2 vs. 3,Ect2l,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6180171180852925,-0.09093854891175904
2 vs. 3,Dysf,-1.6912726779685583,-0.33825453559371166,0.7187908881366403,0.0,-0.618016371992736,-0.09093854891175904
2 vs. 3,Tnnt2,-1.5221454101717042,-0.33825453559371166,0.6765090711874233,0.0,-0.6173795019431163,-0.09093854891175904
2 vs. 3,Mx1,-1.5221454101717042,-0.33825453559371166,0.6765090711874233,0.0,-0.6173795019431163,-0.09093854891175904
2 vs. 3,Icam5,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6144184791622866,-0.09093854891175904
2 vs. 3,Trat1,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6144184791622866,-0.09093854891175904
2 vs. 3,Esrrg,-1.6067090440701313,-0.2959727186444988,0.6765090711874233,0.0,-0.6140225406532611,-0.09093854891175904
2 vs. 3,Fgf7,-1.6489908610193482,-0.33825453559371166,0.7187908881366403,0.0,-0.60887424017022,-0.09093854891175904
2 vs. 3,Gypc,-1.8181181288162058,-0.33825453559371166,0.6765090711874233,0.0,-0.6076069213624337,-0.09093854891175904
2 vs. 3,Lcn8,-1.5644272271209176,-0.2959727186444988,0.6765090711874233,0.0,-0.6075716129275015,-0.09093854891175904
2 vs. 3,Abca15,-1.5221454101717042,-0.33825453559371166,0.7187908881366403,0.0,-0.6066747536719086,-0.09093854891175904
2 vs. 3,Vipr2,-1.5221454101717042,-0.33825453559371166,0.7187908881366403,0.0,-0.6048894580094483,-0.09093854891175904
2 vs. 3,1700125H20Rik,-1.5221454101717042,-0.33825453559371166,0.7187908881366403,0.0,-0.6028018042594917,-0.09093854891175904
2 vs. 3,Ccdc172,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Dleu7,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Dmbt1,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Gm10857,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Gm5797,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Mir673,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Olfr1234,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Zfp534,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Zfp957,-1.6489908610193482,-0.33825453559371166,0.6765090711874233,0.0,-0.6002225024383792,-0.09093854891175904
2 vs. 3,Gpr152,-1.6067090440701313,-0.08456363389842708,0.6765090711874233,0.0,-0.599054874739805,-0.09093854891175904
2 vs. 3,Supt5,-0.8456363389842808,0.33825453559371166,1.6067090440701313,0.0,0.5962630288083851,0.09093854891175904
2 vs. 3,Cxcl13,-1.6067090440701313,-0.33825453559371166,0.7187908881366403,0.0,-0.5925569368775435,-0.09093854891175904
2 vs. 3,Lmbr1l,-1.5221454101717042,-0.33825453559371166,0.6342272542382098,0.0,-0.5869527886782921,-0.09093854891175904
2 vs. 3,4930522O17Rik,-1.5221454101717042,-0.33825453559371166,0.6765090711874233,0.0,-0.5844303177746848,-0.09093854891175904
2 vs. 3,Kcna1,-1.6067090440701313,-0.33825453559371166,0.7187908881366403,0.0,-0.5822433877618564,-0.09093854891175904
2 vs. 3,Gm20743,-1.4798635932224906,-0.33825453559371166,0.7187908881366403,0.0,-0.5815416865771266,-0.09093854891175904
2 vs. 3,Dhx38,-0.5919454372889962,0.5073818033905692,1.4375817762732772,0.0,0.5788000095553878,0.09093854891175904
2 vs. 3,Clec2d,-1.6067090440701313,-0.33825453559371166,0.7187908881366403,0.0,-0.5765981877668981,-0.09093854891175904
2 vs. 3,Olfr1444,-1.5221454101717042,-0.33825453559371166,0.7610727050858505,0.0,-0.5746118550135623,-0.09093854891175904
2 vs. 3,Pmvk,-0.7610727050858505,0.8456363389842808,1.4798635932224906,0.0,0.5738840663738566,0.09093854891175904
2 vs. 3,Nop9,-1.6912726779685583,-0.33825453559371166,0.7187908881366403,0.0,-0.5730288671803604,-0.09093854891175904
2 vs. 3,Igsf9,-1.4798635932224906,-0.33825453559371166,0.6342272542382098,0.0,-0.570242404146128,-0.09093854891175904
2 vs. 3,Znf41-ps,-1.4798635932224906,-0.33825453559371166,0.7187908881366403,0.0,-0.566294426445992,-0.09093854891175904
2 vs. 3,Cenpc1,-0.6342272542382098,0.0,1.6489908610193482,0.0,0.5661436656735718,0.09093854891175904
2 vs. 3,Plin4,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5636772777872616,-0.09093854891175904
2 vs. 3,Glra2,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5636772777872616,-0.09093854891175904
2 vs. 3,Kif5c,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5636772777872616,-0.09093854891175904
2 vs. 3,Vmn2r44,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5636772777872616,-0.09093854891175904
2 vs. 3,Zp3r,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5636772777872616,-0.09093854891175904
2 vs. 3,Rbm46,-1.4375817762732772,-0.33825453559371166,0.8033545220350673,0.0,-0.5607845888281436,-0.09093854891175904
2 vs. 3,Ndufaf6,-1.5644272271209176,-0.33825453559371166,0.7187908881366403,0.0,-0.5560067929832384,-0.09093854891175904
2 vs. 3,Kcnk16,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5557472278439843,-0.09093854891175904
2 vs. 3,Nek3,-1.2261726915272062,-0.33825453559371166,0.6765090711874233,0.0,-0.5546195417086257,-0.09093854891175904
2 vs. 3,1700084E18Rik,-1.6489908610193482,-0.08456363389842708,0.6342272542382098,0.0,-0.5517426898162525,-0.09093854891175904
2 vs. 3,Serpinb1a,-1.6489908610193482,-0.08456363389842708,0.6342272542382098,0.0,-0.5517426898162525,-0.09093854891175904
2 vs. 3,Meis3,-1.6489908610193482,-0.08456363389842708,0.6342272542382098,0.0,-0.5517426898162525,-0.09093854891175904
2 vs. 3,Tmem178b,-1.4798635932224906,-0.08456363389842708,0.6765090711874233,0.0,-0.5498992695357867,-0.09093854891175904
2 vs. 3,4930473O22Rik,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.549523422547154,-0.09093854891175904
2 vs. 3,A730090H04Rik,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.5494246037719703,-0.09093854891175904
2 vs. 3,Acsm1,-1.5644272271209176,-0.08456363389842708,0.6765090711874233,0.0,-0.5493099434256477,-0.09093854891175904
2 vs. 3,Sh2b2,-1.5644272271209176,-0.08456363389842708,0.6342272542382098,0.0,-0.5491637906011486,-0.09093854891175904
2 vs. 3,Gm20605,-1.3952999593240636,-0.33825453559371166,0.7187908881366403,0.0,-0.5484232153034657,-0.09093854891175904
2 vs. 3,Nbas,-0.5919454372889962,0.5496636203397828,1.4375817762732772,0.0,0.5475464217995742,0.09093854891175904
2 vs. 3,Stk32a,-1.3952999593240636,-0.33825453559371166,0.6342272542382098,0.0,-0.5471690140588077,-0.09093854891175904
2 vs. 3,Vps37d,-1.4375817762732772,-0.33825453559371166,0.6765090711874233,0.0,-0.5465766600683218,-0.09093854891175904
2 vs. 3,Aox1,-1.6489908610193482,-0.33825453559371166,0.7610727050858505,0.0,-0.5459485035308935,-0.09093854891175904
2 vs. 3,Gm16863,-1.6067090440701313,-0.08456363389842708,0.6342272542382098,0.0,-0.5418634379061218,-0.09093854891175904
2 vs. 3,Prosapip1,-1.6067090440701313,-0.08456363389842708,0.6342272542382098,0.0,-0.5418634379061218,-0.09093854891175904
2 vs. 3,Samd3,-1.6067090440701313,-0.08456363389842708,0.6342272542382098,0.0,-0.5418634379061218,-0.09093854891175904
2 vs. 3,Traf3ip3,-1.6067090440701313,-0.08456363389842708,0.6342272542382098,0.0,-0.5418634379061218,-0.09093854891175904
2 vs. 3,Muc5ac,-1.6067090440701313,-0.08456363389842708,0.6342272542382098,0.0,-0.5418634379061218,-0.09093854891175904
2 vs. 3,Ccdc89,-1.4798635932224906,-0.08456363389842708,0.6765090711874233,0.0,-0.5398433235238979,-0.09093854891175904
2 vs. 3,Snord69,-1.5221454101717042,-0.08456363389842708,0.7187908881366403,0.0,-0.5376854481010314,-0.09093854891175904
2 vs. 3,Trpv5,-1.5221454101717042,-0.08456363389842708,0.7187908881366403,0.0,-0.5376854481010314,-0.09093854891175904
2 vs. 3,Adam32,-1.5221454101717042,-0.08456363389842708,0.7187908881366403,0.0,-0.5376854481010314,-0.09093854891175904
2 vs. 3,Catsperd,-1.5221454101717042,-0.33825453559371166,0.6765090711874233,0.0,-0.5373624971029298,-0.09093854891175904
2 vs. 3,Slc22a18,-1.5221454101717042,-0.33825453559371166,0.7187908881366403,0.0,-0.5354033710905988,-0.09093854891175904
2 vs. 3,Tmem41a,-1.5221454101717042,-0.33825453559371166,0.6765090711874233,0.0,-0.5347839610814893,-0.09093854891175904
2 vs. 3,Mir3061,-1.4375817762732772,-0.33825453559371166,0.6765090711874233,0.0,-0.5344313859926709,-0.09093854891175904
2 vs. 3,Snord42a,-1.5221454101717042,-0.33825453559371166,0.7187908881366403,0.0,-0.5326772237816442,-0.09093854891175904
2 vs. 3,Arl10,-1.4798635932224906,-0.08456363389842708,0.7187908881366403,0.0,-0.5322041170486868,-0.09093854891175904
2 vs. 3,Foxl2os,-1.5221454101717042,-0.08456363389842708,0.7187908881366403,0.0,-0.5301454248617783,-0.09093854891175904
2 vs. 3,Il20rb,-1.4798635932224906,-0.08456363389842708,0.7187908881366403,0.0,-0.5294028714159652,-0.09093854891175904
2 vs. 3,Syt16,-1.4798635932224906,-0.08456363389842708,0.7187908881366403,0.0,-0.5294028714159652,-0.09093854891175904
2 vs. 3,Gm17821,-1.6067090440701313,-0.08456363389842708,0.6342272542382098,0.0,-0.5288419801472637,-0.09093854891175904
2 vs. 3,Necab2,-1.6489908610193482,-0.33825453559371166,0.8033545220350673,0.0,-0.5285955150618257,-0.09093854891175904
2 vs. 3,Creb3l1,-1.4375817762732772,-0.3805363525429252,0.9724817898319215,0.0,-0.5265723246935605,-0.09093854891175904
2 vs. 3,Rad1,-0.7610727050858505,0.5073818033905692,1.3952999593240636,0.0,0.5253944398699597,0.09093854891175904
2 vs. 3,Wdr62,-1.5221454101717042,-0.08456363389842708,0.6342272542382098,0.0,-0.5224733276112979,-0.09093854891175904
2 vs. 3,Psmg1,-1.141609057628779,-0.33825453559371166,0.8033545220350673,0.0,-0.5208119074144671,-0.09093854891175904
2 vs. 3,Tmem45b,-1.5644272271209176,-0.08456363389842708,0.6765090711874233,0.0,-0.519753910784816,-0.09093854891175904
2 vs. 3,Foxred1,-1.8181181288162058,-0.3805363525429252,0.8456363389842808,0.0,-0.5188882448254603,-0.09093854891175904
2 vs. 3,Crocc,-1.4375817762732772,-0.08456363389842708,0.7187908881366403,0.0,-0.5172985515656375,-0.09093854891175904
2 vs. 3,Glt25d2,-1.4798635932224906,-0.08456363389842708,0.7610727050858505,0.0,-0.5135865829980089,-0.09093854891175904
2 vs. 3,Il15ra,-1.5644272271209176,-0.33825453559371166,0.7610727050858505,0.0,-0.5116479964136851,-0.09093854891175904
2 vs. 3,Akr7a5,-0.7610727050858505,0.33825453559371166,1.3952999593240636,0.0,0.5112441831677784,0.09093854891175904
2 vs. 3,Hepacam2,-1.5644272271209176,-0.08456363389842708,0.6765090711874233,0.0,-0.5097415187689159,-0.09093854891175904
2 vs. 3,Fam188b,-1.6067090440701313,-0.33825453559371166,0.9724817898319215,0.0,-0.5092930192851355,-0.09093854891175904
2 vs. 3,Nespas,-0.5919454372889962,0.0,1.4375817762732772,0.0,0.50910171895503,0.09093854891175904
2 vs. 3,Eml2,-1.6489908610193482,-0.2959727186444988,0.8033545220350673,0.0,-0.5068647675703525,-0.09093854891175904
2 vs. 3,Smpd3,-1.4798635932224906,-0.08456363389842708,0.6765090711874233,0.0,-0.5066064347754227,-0.09093854891175904
2 vs. 3,Ankrd45,-1.6067090440701313,-0.08456363389842708,0.6765090711874233,0.0,-0.506576732096464,-0.09093854891175904
2 vs. 3,Fancd2,-1.6489908610193482,-0.08456363389842708,0.7187908881366403,0.0,-0.5054270661102976,-0.09093854891175904
2 vs. 3,Hist2h3b,-1.5644272271209176,-0.08456363389842708,0.7187908881366403,0.0,-0.5037841666472066,-0.09093854891175904
2 vs. 3,Tmem186,-0.6765090711874233,0.8456363389842808,1.733554494917775,0.0,0.5037290895189126,0.09093854891175904
2 vs. 3,Lrp3,-1.4375817762732772,-0.33825453559371166,0.7610727050858505,0.0,-0.4976362121529523,-0.09093854891175904
2 vs. 3,Lrrc56,-1.4375817762732772,-0.08456363389842708,0.7610727050858505,0.0,-0.4969347025234482,-0.09093854891175904
2 vs. 3,Ldoc1,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.4967183759711025,-0.09093854891175904
2 vs. 3,A530032D15Rik,-1.4375817762732772,-0.33825453559371166,0.7187908881366403,0.0,-0.49469363878753997,-0.09093854891175904
2 vs. 3,Synpr,-1.4798635932224906,-0.33825453559371166,0.7610727050858505,0.0,-0.49443111283645086,-0.09093854891175904
2 vs. 3,Snap91,-1.268454508476423,-0.33825453559371166,0.6765090711874233,0.0,-0.49390880576377333,-0.09093854891175904
2 vs. 3,Klhl26,-0.7610727050858505,0.46509998644135564,1.4375817762732772,0.0,0.4911533656619362,0.09093854891175904
2 vs. 3,Strn4,-0.8033545220350673,0.33825453559371166,1.4375817762732772,0.0,0.48916047726382444,0.09093854891175904
2 vs. 3,Rars2,-0.930199972882708,-0.3805363525429252,0.7610727050858505,0.0,-0.4867188798111269,-0.09093854891175904
2 vs. 3,Pomt1,-1.3107363254256332,-0.08456363389842708,0.6765090711874233,0.0,-0.4858046833571442,-0.09093854891175904
2 vs. 3,Timm8a2,-1.5221454101717042,-0.08456363389842708,0.6765090711874233,0.0,-0.4856227543011993,-0.09093854891175904
2 vs. 3,Ccl2,-1.6067090440701313,-0.33825453559371166,0.8033545220350673,0.0,-0.48213045814107225,-0.09093854891175904
2 vs. 3,Rin3,-1.4798635932224906,-0.33825453559371166,0.7610727050858505,0.0,-0.479375023482591,-0.09093854891175904
2 vs. 3,Taf6l,-1.268454508476423,-0.33825453559371166,0.8033545220350673,0.0,-0.47868156554736135,-0.09093854891175904
2 vs. 3,Galnt18,-1.5644272271209176,-0.3805363525429252,0.9724817898319215,0.0,-0.4785144214051823,-0.09093854891175904
2 vs. 3,Plekha6,-1.6067090440701313,-0.33825453559371166,0.8456363389842808,0.0,-0.47667079696603054,-0.09093854891175904
2 vs. 3,Lace1,-1.6067090440701313,-0.08456363389842708,0.7610727050858505,0.0,-0.47611505965855744,-0.09093854891175904
2 vs. 3,Tex26,-1.6067090440701313,-0.04228181694921487,0.7187908881366403,0.0,-0.47493538000260216,-0.09093854891175904
2 vs. 3,Bcdin3d,-1.3952999593240636,-0.08456363389842708,0.7610727050858505,0.0,-0.4700493341269995,-0.09093854891175904
2 vs. 3,Gna14,-1.5221454101717042,-0.3805363525429252,0.8456363389842808,0.0,-0.4686580444626361,-0.09093854891175904
2 vs. 3,Rhoj,-1.4375817762732772,-0.08456363389842708,0.8033545220350673,0.0,-0.4657658214309615,-0.09093854891175904
2 vs. 3,Golga7b,-1.141609057628779,0.7610727050858505,1.4798635932224906,0.0,0.46527919328098327,0.09093854891175904
2 vs. 3,2810047C21Rik1,-1.5644272271209176,-0.04228181694921487,0.7610727050858505,0.0,-0.45607469253057653,-0.09093854891175904
2 vs. 3,Maoa,-1.0993272406795656,0.8456363389842808,1.4375817762732772,0.0,0.4483153040846939,0.09093854891175904
2 vs. 3,Orai2,-1.2261726915272062,-0.33825453559371166,0.7187908881366403,0.0,-0.4478600914934912,-0.09093854891175904
2 vs. 3,Cblc,-1.5221454101717042,-0.08456363389842708,0.7187908881366403,0.0,-0.4454806917716287,-0.09093854891175904
2 vs. 3,Herc3,-1.3107363254256332,-0.08456363389842708,0.8033545220350673,0.0,-0.4434145404083308,-0.09093854891175904
2 vs. 3,S100pbp,-1.268454508476423,-0.08456363389842708,0.7610727050858505,0.0,-0.442950697300247,-0.09093854891175904
2 vs. 3,3110007F17Rik,-1.4375817762732772,-0.08456363389842708,0.8033545220350673,0.0,-0.44290904570567335,-0.09093854891175904
